Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.NestedUserQueue,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.Specified,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.Default,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.Reject,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,AllocationFileLoaderService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,FairScheduler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 56
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,FSLeafQueue,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,FSQueue,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.policies,DominantResourceFairnessPolicy.DominantResourceFairnessComparator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo,TestFifoScheduler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 54
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo,FifoScheduler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 50
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestSchedulerPlanFollowerBase,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestNoOverCommitPolicy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,ReservationSystemTestUtil,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestCapacityOverTimePolicy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestInMemoryPlan,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestFairReservationSystem,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestCapacitySchedulerPlanFollower,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestSimpleCapacityReplanner,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestGreedyReservationAgent,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestInMemoryReservationAllocation,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestFairSchedulerPlanFollower,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,CapacityReservationSystem,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,AbstractReservationSystem,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,ReservationInputValidator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,AbstractSchedulerPlanFollower,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,CapacitySchedulerPlanFollower,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,InMemoryPlan,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,GreedyReservationAgent,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,FairSchedulerPlanFollower,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.resourcemanager.ahs,TestRMApplicationHistoryWriter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 29
hadoop,org.apache.hadoop.yarn.server.resourcemanager.ahs,RMApplicationHistoryWriter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
hadoop,org.apache.hadoop.yarn.server.resourcemanager.applicationsmanager,TestAMRMRPCNodeUpdates,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.yarn.server.resourcemanager.applicationsmanager,TestAMRestart,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
hadoop,org.apache.hadoop.yarn.server.resourcemanager.applicationsmanager,MockAsm,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.resourcemanager.applicationsmanager,MockAsm.ApplicationBase,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.applicationsmanager,TestAMRMRPCResponseId,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmcontainer,TestRMContainerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmcontainer,RMContainerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
hadoop,org.apache.hadoop.yarn.server.resourcemanager.resource,Priority.Comparator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.resourcetracker,TestNMReconnect,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.yarn.server.resourcemanager.resourcetracker,TestNMExpiry,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.yarn.server.resourcemanager.resourcetracker,TestRMNMRPCResponseId,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
hadoop,org.apache.hadoop.yarn.server.resourcemanager.nodelabels,TestRMNodeLabelsManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.resourcemanager.nodelabels,RMNodeLabelsManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl.AddNodeTransition,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl.ReconnectNodeTransition,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl.UpdateNodeResourceWhenRunningTransition,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl.UpdateNodeResourceWhenUnusableTransition,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl.CleanUpAppTransition,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl.CleanUpContainerTransition,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl.AddContainersToBeRemovedFromNMTransition,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl.DeactivateNodeTransition,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl.StatusUpdateWhenHealthyTransition,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmnode,RMNodeImpl.StatusUpdateWhenUnHealthyTransition,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.recovery.records.impl.pb,ApplicationAttemptStateDataPBImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.resourcemanager.webapp.dao,AppInfo,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.resourcemanager.webapp.dao,CapacitySchedulerHealthInfo.OperationInformation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.webapp.dao,CapacitySchedulerHealthInfo.LastRunDetails,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.common.fica,FiCaSchedulerApp,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.common,AssignmentInformation.AssignmentDetails,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.amlauncher,AMLauncher,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 29
hadoop,org.apache.hadoop.yarn.server.utils,BuilderUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 32
hadoop,org.apache.hadoop.yarn.server.utils,BuilderUtils.ApplicationIdComparator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.utils,BuilderUtils.ContainerIdComparator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.lib,TestZKClient,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CONNECTION_TIMEOUT (42)
hadoop,org.apache.hadoop.yarn,TestResourceTrackerPBClientImpl,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: exception (123)
hadoop,org.apache.hadoop.yarn,TestResourceTrackerPBClientImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn,TestResourceTrackerPBClientImpl.ResourceTrackerTestImpl,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn,TestResourceTrackerPBClientImpl.ResourceTrackerTestImpl,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: exception (123)
hadoop,org.apache.hadoop.yarn,TestYarnServerApiClasses,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
hadoop,org.apache.hadoop.yarn,TestRPC,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 30
hadoop,org.apache.hadoop.yarn,TestContainerLaunchRPC,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
hadoop,org.apache.hadoop.yarn.server,TestDiskFailures,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server,MiniYARNCluster,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server,TestContainerManagerSecurity,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 41
hadoop,org.apache.hadoop.yarn.server,ContainerTokenIdentifierForTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server,TestRMNMSecretKeys,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.security.http,RMAuthenticationFilterInitializer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.webapp,ContainerBlock,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.webapp,WebServices,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 24
hadoop,org.apache.hadoop.yarn.server.webapp,AppAttemptBlock,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.yarn.server.webapp,ErrorsAndWarningsBlock.MetricsBase,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.webapp,ErrorsAndWarningsBlock.ErrorMetrics,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.webapp,ErrorsAndWarningsBlock.WarningMetrics,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.webapp,AppBlock,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
hadoop,org.apache.hadoop.yarn.server.api.impl.pb.service,ResourceManagerAdministrationProtocolPBServiceImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 23
hadoop,org.apache.hadoop.yarn.server.api.impl.pb.client,ResourceManagerAdministrationProtocolPBClientImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.yarn.server.webproxy,TestWebAppProxyServlet,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.webproxy,TestWebAppProxyServlet.TestServlet,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.webproxy,WebAppProxy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.webproxy,AppReportFetcher,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.webproxy,WebAppProxyServlet,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.yarn.server.webproxy,ProxyUtils._,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.webproxy,ProxyUtils.Page,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestDockerContainerExecutorWithMocks,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestEventFlow,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestDefaultContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.yarn.server.nodemanager,DummyContainerManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeManagerReboot,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestLinuxContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestDirectoryCollection,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeManagerResync,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestDockerContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeManagerShutdown,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 30
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeStatusUpdater,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 37
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestLocalDirsHandlerService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestLinuxContainerExecutorWithMocks,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeStatusUpdaterForLabels,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeStatusUpdaterForLabels.DummyNodeLabelsProvider,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeManager.InvalidContainerExecutor,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeHealthService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.nodemanager,ContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.nodemanager,ContainerExecutor.DelayedProcessKiller,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,DockerContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.yarn.server.nodemanager,LinuxContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.yarn.server.nodemanager,CMgrCompletedAppsEvent.Reason,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,NodeStatusUpdaterImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 39
hadoop,org.apache.hadoop.yarn.server.nodemanager,NodeManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 35
hadoop,org.apache.hadoop.yarn.server.nodemanager,NodeManager.NMContext,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,NodeManager.NMContext,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.nodemanager,NMAuditLogger.AuditConstants,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,WindowsSecureContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.nodemanager,WindowsSecureContainerExecutor.Elevated,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,WindowsSecureContainerExecutor.WinutilsProcessStub,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,DeletionService.FileDeletionTask,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,CMgrCompletedContainersEvent.Reason,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,DefaultContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.yarn.server.nodemanager.util,CgroupsLCEResourcesHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.nodemanager.security,TestNMTokenSecretManagerInNM,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.nodemanager.security,TestNMContainerTokenSecretManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMMemoryStateStoreService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,TestNMLeveldbStateStoreService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 24
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMLeveldbStateStoreService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMStateStoreService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMStateStoreService.RecoveredApplicationsState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMStateStoreService.RecoveredContainerState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMStateStoreService.LocalResourceTrackerState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMStateStoreService.RecoveredUserResources,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMStateStoreService.RecoveredLocalizationState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMStateStoreService.RecoveredDeletionServiceState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMStateStoreService.RecoveredNMTokensState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMStateStoreService.RecoveredContainerTokensState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.recovery,NMStateStoreService.RecoveredLogDeleterState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,TestNMWebServer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,TestNMWebServicesApps,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 23
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,TestNMWebServicesContainers,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 23
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,MockContainer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,TestNMWebServices,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,TestContainerLogsPage,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 28
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,ApplicationPage.ApplicationBlock,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,NMWebServices,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,ContainerLogsPage.ContainersLogsBlock,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,NMController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,ContainerLogsUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,NodePage.NodeBlock,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,WebServer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,WebServer.NMWebApp,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,AllContainersPage.AllContainersBlock,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,AllApplicationsPage.AllApplicationsBlock,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.webapp,ContainerPage.ContainerBlock,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
